ENSP00000297205	STEAP1	DOID:10283	Prostate cancer	3.750	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297205&type2=-26&id2=DOID:10283
ENSP00000297205	STEAP1	DOID:3369	Ewing sarcoma	3.431	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297205&type2=-26&id2=DOID:3369
ENSP00000297258	FABP5	DOID:162	Cancer	3.017	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297258&type2=-26&id2=DOID:162
ENSP00000297261	SHH	DOID:162	Cancer	5.407	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297261&type2=-26&id2=DOID:162
ENSP00000297261	SHH	DOID:2512	Nevoid basal cell carcinoma syndrome	4.980	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297261&type2=-26&id2=DOID:2512
ENSP00000297267	FNDC1	DOID:5282	Prostate leiomyosarcoma	5.194	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297267&type2=-26&id2=DOID:5282
ENSP00000297293	LMTK2	DOID:10283	Prostate cancer	3.116	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297293&type2=-26&id2=DOID:10283
ENSP00000297316	SOX17	DOID:162	Cancer	3.399	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297316&type2=-26&id2=DOID:162
ENSP00000297338	RAD21	DOID:162	Cancer	3.205	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297338&type2=-26&id2=DOID:162
ENSP00000297350	TNFRSF11B	DOID:162	Cancer	4.223	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297350&type2=-26&id2=DOID:162
ENSP00000297431	ORC5	DOID:4310	Smooth muscle tumor	3.909	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297431&type2=-26&id2=DOID:4310
ENSP00000297469	GPER	DOID:162	Cancer	4.156	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297469&type2=-26&id2=DOID:162
ENSP00000297494	NOS3	DOID:162	Cancer	3.452	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297494&type2=-26&id2=DOID:162
ENSP00000297785	ALDH1A1	DOID:162	Cancer	5.216	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297785&type2=-26&id2=DOID:162
ENSP00000297904	FIGF	DOID:162	Cancer	4.780	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297904&type2=-26&id2=DOID:162
ENSP00000297954	WNK2	DOID:6271	Gastric cardia adenocarcinoma	3.177	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000297954&type2=-26&id2=DOID:6271
ENSP00000298048	MELK	DOID:162	Cancer	3.424	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298048&type2=-26&id2=DOID:162
ENSP00000298050	CCDC67	DOID:3969	Papillary thyroid carcinoma	3.426	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298050&type2=-26&id2=DOID:3969
ENSP00000298125	WDFY2	DOID:162	Cancer	3.334	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298125&type2=-26&id2=DOID:162
ENSP00000298139	WRN	DOID:162	Cancer	4.241	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298139&type2=-26&id2=DOID:162
ENSP00000298171	TSHR	DOID:1781	Thyroid cancer	5.396	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298171&type2=-26&id2=DOID:1781
ENSP00000298171	TSHR	DOID:3113	Papillary carcinoma	3.688	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298171&type2=-26&id2=DOID:3113
ENSP00000298251	HEPACAM	DOID:11054	Urinary bladder cancer	3.178	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298251&type2=-26&id2=DOID:11054
ENSP00000298251	HEPACAM	DOID:2671	Transitional cell carcinoma	3.117	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298251&type2=-26&id2=DOID:2671
ENSP00000298316	ARF6	DOID:162	Cancer	3.329	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298316&type2=-26&id2=DOID:162
ENSP00000298386	RXFP2	DOID:2998	Testicular cancer	3.776	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298386&type2=-26&id2=DOID:2998
ENSP00000298396	SSX3	DOID:5485	Synovial sarcoma	4.138	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298396&type2=-26&id2=DOID:5485
ENSP00000298510	PRDX3	DOID:162	Cancer	3.113	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298510&type2=-26&id2=DOID:162
ENSP00000298546	C9orf9	DOID:4006	Bladder transitional cell carcinoma	3.821	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298546&type2=-26&id2=DOID:4006
ENSP00000298552	TSC1	DOID:162	Cancer	3.947	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298552&type2=-26&id2=DOID:162
ENSP00000298556	HPRT1	DOID:162	Cancer	4.330	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298556&type2=-26&id2=DOID:162
ENSP00000298687	NDRG2	DOID:162	Cancer	3.688	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298687&type2=-26&id2=DOID:162
ENSP00000298743	GAS1	DOID:2512	Nevoid basal cell carcinoma syndrome	3.661	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298743&type2=-26&id2=DOID:2512
ENSP00000298841	SERPINA4	DOID:162	Cancer	3.412	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298841&type2=-26&id2=DOID:162
ENSP00000298942	PTER	DOID:162	Cancer	3.964	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000298942&type2=-26&id2=DOID:162
ENSP00000299192	HEATR3	DOID:5485	Synovial sarcoma	5.400	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299192&type2=-26&id2=DOID:5485
ENSP00000299206	POLL	DOID:162	Cancer	3.356	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299206&type2=-26&id2=DOID:162
ENSP00000299272	SPIC	DOID:7849	Dendritic cell sarcoma	3.464	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299272&type2=-26&id2=DOID:7849
ENSP00000299293	FRS2	DOID:162	Cancer	3.140	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299293&type2=-26&id2=DOID:162
ENSP00000299339	CLDN10	DOID:5492	Biphasic synovial sarcoma	3.304	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299339&type2=-26&id2=DOID:5492
ENSP00000299367	C2	DOID:3948	Adrenocortical carcinoma	3.247	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299367&type2=-26&id2=DOID:3948
ENSP00000299413	TRIM44	DOID:1115	Sarcoma	4.238	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299413&type2=-26&id2=DOID:1115
ENSP00000299421	ILK	DOID:162	Cancer	4.530	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299421&type2=-26&id2=DOID:162
ENSP00000299440	RAG1	DOID:162	Cancer	3.510	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299440&type2=-26&id2=DOID:162
ENSP00000299492	PPFIBP2	DOID:4947	Cholangiocarcinoma	5.066	2.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299492&type2=-26&id2=DOID:4947
ENSP00000299502	SERPINB2	DOID:162	Cancer	4.458	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299502&type2=-26&id2=DOID:162
ENSP00000299529	CRABP1	DOID:162	Cancer	4.011	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299529&type2=-26&id2=DOID:162
ENSP00000299565	CHRNA5	DOID:1324	Lung cancer	4.779	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299565&type2=-26&id2=DOID:1324
ENSP00000299727	GALR1	DOID:11934	Head and neck cancer	3.216	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299727&type2=-26&id2=DOID:11934
ENSP00000299736	CENPV	DOID:162	Cancer	4.105	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299736&type2=-26&id2=DOID:162
ENSP00000299752	CDH16	DOID:4450	Renal cell carcinoma	4.284	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299752&type2=-26&id2=DOID:4450
ENSP00000299752	CDH16	DOID:4015	Spindle cell carcinoma	3.509	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299752&type2=-26&id2=DOID:4015
ENSP00000299759	RRAD	DOID:162	Cancer	3.765	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299759&type2=-26&id2=DOID:162
ENSP00000299767	HSP90B1	DOID:162	Cancer	4.500	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299767&type2=-26&id2=DOID:162
ENSP00000299855	MMP3	DOID:162	Cancer	4.601	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299855&type2=-26&id2=DOID:162
ENSP00000299927	ZNF592	DOID:5636	Cervical adenosquamous carcinoma	4.168	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299927&type2=-26&id2=DOID:5636
ENSP00000299964	NNMT	DOID:162	Cancer	3.085	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000299964&type2=-26&id2=DOID:162
ENSP00000300030	FAM96A	DOID:9253	Gastrointestinal stromal tumor	3.211	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300030&type2=-26&id2=DOID:9253
ENSP00000300055	PLIN1	DOID:4840	Sebaceous carcinoma	3.306	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300055&type2=-26&id2=DOID:4840
ENSP00000300060	ANPEP	DOID:162	Cancer	5.556	2.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300060&type2=-26&id2=DOID:162
ENSP00000300093	PLK1	DOID:162	Cancer	5.391	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300093&type2=-26&id2=DOID:162
ENSP00000300134	STAT6	DOID:162	Cancer	3.855	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300134&type2=-26&id2=DOID:162
ENSP00000300161	YWHAB	DOID:162	Cancer	3.119	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300161&type2=-26&id2=DOID:162
ENSP00000300177	GREM1	DOID:162	Cancer	3.336	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300177&type2=-26&id2=DOID:162
ENSP00000300289	PDIA3	DOID:162	Cancer	3.418	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300289&type2=-26&id2=DOID:162
ENSP00000300305	RUNX1	DOID:162	Cancer	6.171	3.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300305&type2=-26&id2=DOID:162
ENSP00000300403	TPX2	DOID:162	Cancer	3.885	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300403&type2=-26&id2=DOID:162
ENSP00000300408	PHB	DOID:162	Cancer	4.097	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300408&type2=-26&id2=DOID:162
ENSP00000300574	CRK	DOID:162	Cancer	3.960	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300574&type2=-26&id2=DOID:162
ENSP00000300619	ZNF91	DOID:9253	Gastrointestinal stromal tumor	3.011	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300619&type2=-26&id2=DOID:9253
ENSP00000300737	STIM1	DOID:162	Cancer	3.126	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300737&type2=-26&id2=DOID:162
ENSP00000300738	RRM1	DOID:1324	Lung cancer	5.204	2.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300738&type2=-26&id2=DOID:1324
ENSP00000300738	RRM1	DOID:1793	Pancreatic cancer	3.438	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300738&type2=-26&id2=DOID:1793
ENSP00000300762	MMP26	DOID:162	Cancer	3.047	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300762&type2=-26&id2=DOID:162
ENSP00000300900	CA4	DOID:162	Cancer	3.956	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000300900&type2=-26&id2=DOID:162
ENSP00000301019	CDT1	DOID:162	Cancer	3.441	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301019&type2=-26&id2=DOID:162
ENSP00000301030	ANKRD11	DOID:162	Cancer	4.448	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301030&type2=-26&id2=DOID:162
ENSP00000301046	LALBA	DOID:162	Cancer	3.390	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301046&type2=-26&id2=DOID:162
ENSP00000301067	MLL2	DOID:162	Cancer	3.950	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301067&type2=-26&id2=DOID:162
ENSP00000301068	RHEBL1	DOID:4467	Renal clear cell carcinoma	3.554	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301068&type2=-26&id2=DOID:4467
ENSP00000301071	TUBA1A	DOID:162	Cancer	3.763	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301071&type2=-26&id2=DOID:162
ENSP00000301141	CYP2A6	DOID:162	Cancer	4.209	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301141&type2=-26&id2=DOID:162
ENSP00000301178	AXL	DOID:162	Cancer	4.607	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301178&type2=-26&id2=DOID:162
ENSP00000301258	PSCA	DOID:162	Cancer	4.444	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301258&type2=-26&id2=DOID:162
ENSP00000301263	LY6D	DOID:11934	Head and neck cancer	3.219	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301263&type2=-26&id2=DOID:11934
ENSP00000301305	SLC39A4	DOID:1793	Pancreatic cancer	3.221	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301305&type2=-26&id2=DOID:1793
ENSP00000301310	ZNF582	DOID:4362	Cervical cancer	3.470	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301310&type2=-26&id2=DOID:4362
ENSP00000301396	PELP1	DOID:1612	Breast cancer	3.621	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301396&type2=-26&id2=DOID:1612
ENSP00000301419	C19orf48	DOID:162	Cancer	3.772	1.9	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301419&type2=-26&id2=DOID:162
ENSP00000301420	KLK1	DOID:162	Cancer	3.700	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301420&type2=-26&id2=DOID:162
ENSP00000301455	ANGPTL4	DOID:162	Cancer	3.299	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301455&type2=-26&id2=DOID:162
ENSP00000301464	IGFBP6	DOID:162	Cancer	3.399	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301464&type2=-26&id2=DOID:162
ENSP00000301488	CDK2AP2	DOID:5716	Hormone producing pituitary cancer	4.104	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301488&type2=-26&id2=DOID:5716
ENSP00000301522	PRDX2	DOID:162	Cancer	3.466	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301522&type2=-26&id2=DOID:162
ENSP00000301547	ZNF443	DOID:0050866	Oral squamous cell carcinoma	3.697	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301547&type2=-26&id2=DOID:0050866
ENSP00000301607	EVPL	DOID:8552	Chronic myeloid leukemia	6.616	3.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301607&type2=-26&id2=DOID:8552
ENSP00000301607	EVPL	DOID:9952	Acute lymphocytic leukemia	4.562	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301607&type2=-26&id2=DOID:9952
ENSP00000301633	BIRC5	DOID:162	Cancer	4.431	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301633&type2=-26&id2=DOID:162
ENSP00000301634	TK1	DOID:162	Cancer	4.312	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301634&type2=-26&id2=DOID:162
ENSP00000301730	RNPS1	DOID:3025	Acinar cell carcinoma	3.172	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301730&type2=-26&id2=DOID:3025
ENSP00000301764	DDB1	DOID:162	Cancer	3.395	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301764&type2=-26&id2=DOID:162
ENSP00000301838	FADD	DOID:162	Cancer	4.873	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301838&type2=-26&id2=DOID:162
ENSP00000301904	SCARA3	DOID:1791	Peritoneal carcinoma	3.105	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301904&type2=-26&id2=DOID:1791
ENSP00000301905	PBK	DOID:162	Cancer	3.483	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301905&type2=-26&id2=DOID:162
ENSP00000301962	USP42	DOID:9119	Acute myeloid leukemia	3.088	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000301962&type2=-26&id2=DOID:9119
ENSP00000302100	LGALS4	DOID:162	Cancer	4.393	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302100&type2=-26&id2=DOID:162
ENSP00000302108	PANK1	DOID:4838	Myoepithelial carcinoma	3.360	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302108&type2=-26&id2=DOID:4838
ENSP00000302111	MGMT	DOID:162	Cancer	6.077	3.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302111&type2=-26&id2=DOID:162
ENSP00000302150	PRL	DOID:162	Cancer	4.528	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302150&type2=-26&id2=DOID:162
ENSP00000302176	ASPSCR1	DOID:4239	Alveolar soft part sarcoma	6.375	3.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302176&type2=-26&id2=DOID:4239
ENSP00000302176	ASPSCR1	DOID:4450	Renal cell carcinoma	3.292	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302176&type2=-26&id2=DOID:4450
ENSP00000302189	NHLH1	DOID:1324	Lung cancer	3.108	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302189&type2=-26&id2=DOID:1324
ENSP00000302216	ATOH1	DOID:162	Cancer	3.148	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302216&type2=-26&id2=DOID:162
ENSP00000302486	MAP2K1	DOID:162	Cancer	5.386	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302486&type2=-26&id2=DOID:162
ENSP00000302501	ZEB2	DOID:162	Cancer	4.528	2.3	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302501&type2=-26&id2=DOID:162
ENSP00000302530	BUB1	DOID:162	Cancer	4.030	2.0	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302530&type2=-26&id2=DOID:162
ENSP00000302548	HOXD4	DOID:3308	Embryonal carcinoma	4.428	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302548&type2=-26&id2=DOID:3308
ENSP00000302564	BCL2L1	DOID:162	Cancer	6.741	3.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302564&type2=-26&id2=DOID:162
ENSP00000302625	AXIN2	DOID:162	Cancer	4.206	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302625&type2=-26&id2=DOID:162
ENSP00000302665	IGF1	DOID:162	Cancer	6.275	3.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302665&type2=-26&id2=DOID:162
ENSP00000302728	GUSB	DOID:162	Cancer	3.636	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302728&type2=-26&id2=DOID:162
ENSP00000302830	MAEA	DOID:162	Cancer	4.276	2.1	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302830&type2=-26&id2=DOID:162
ENSP00000302846	PTGER4	DOID:162	Cancer	4.806	2.4	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302846&type2=-26&id2=DOID:162
ENSP00000302846	PTGER4	DOID:746	Adenomatoid tumor	3.473	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302846&type2=-26&id2=DOID:746
ENSP00000302924	IL17D	DOID:0050929	Mucosal melanoma	3.239	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302924&type2=-26&id2=DOID:0050929
ENSP00000302961	HSPA4	DOID:162	Cancer	5.615	2.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302961&type2=-26&id2=DOID:162
ENSP00000302967	HDAC3	DOID:162	Cancer	3.402	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000302967&type2=-26&id2=DOID:162
ENSP00000303147	MAT2A	DOID:684	Hepatocellular carcinoma	3.618	1.8	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000303147&type2=-26&id2=DOID:684
ENSP00000303148	TMEM37	DOID:162	Cancer	3.425	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000303148&type2=-26&id2=DOID:162
ENSP00000303174	UGT1A6	DOID:162	Cancer	4.356	2.2	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000303174&type2=-26&id2=DOID:162
ENSP00000303208	PCSK9	DOID:1324	Lung cancer	5.445	2.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000303208&type2=-26&id2=DOID:1324
ENSP00000303208	PCSK9	DOID:299	Adenocarcinoma	3.144	1.6	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000303208&type2=-26&id2=DOID:299
ENSP00000303242	ITGB2	DOID:162	Cancer	3.377	1.7	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000303242&type2=-26&id2=DOID:162
ENSP00000303315	JUNB	DOID:162	Cancer	3.077	1.5	http://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000303315&type2=-26&id2=DOID:162
